image_path,attribute,caption,caption_sentence
data/images_flat/2018-2019_Trentingrana__2019-03-06__P6b_323_fetta.bmp,Struttura della Pasta,Pasta con bella grana fine e frattura regolare.,La pasta del formaggio presenta bella grana fine e frattura regolare.
data/images_flat/2018-2019_Trentingrana__2019-03-06__P6b_323_fetta.bmp,Struttura della Pasta,Pasta di bella struttura senza difetti.,La pasta del formaggio è di bella struttura senza difetti.
data/images_flat/2018-2019_Trentingrana__2018-12-12__P1b_313_fetta.bmp,Struttura della Pasta,"Pasta con frattura irregolare, microocchiatura, più grossolana all'esterno e fine al centro con grande stiratura.","La pasta del formaggio presenta frattura irregolare, microocchiatura, più grossolana all'esterno e fine al centro con grande stiratura."
data/images_flat/2018-2019_Trentingrana__2018-12-12__P1b_313_fetta.bmp,Struttura della Pasta,"Pasta con grana leggermente grossolana, frattura irregolare con gobbe e avvallamenti, microocchiatura diffusa in una zona, qualche occhiatura più grande e piccoli cristalli.","La pasta del formaggio presenta grana leggermente grossolana, frattura irregolare con gobbe e avvallamenti, microocchiatura diffusa in una zona, qualche occhiatura più grande e piccoli cristalli."
data/images_flat/2018-2019_Trentingrana__2018-12-12__P1b_313_fetta.bmp,Struttura della Pasta,"Pasta con microocchiatura centrale estesa, struttura granulosa omogenea nel resto e frattura irregolare.","La pasta del formaggio presenta microocchiatura centrale estesa, struttura granulosa omogenea nel resto e frattura irregolare."
data/images_flat/2018-2019_Trentingrana__2018-12-12__P1b_313_fetta.bmp,Struttura della Pasta,Pasta spugnosa con striature.,La pasta del formaggio è spugnosa con striature.
data/images_flat/2018-2019_Trentingrana__2018-12-12__P1b_313_fetta.bmp,Struttura della Pasta,"Pasta con frattura irregolare, struttura non omogenea e poco microocchiatura.","La pasta del formaggio presenta frattura irregolare, struttura non omogenea e poco microocchiatura."
data/images_flat/2018-2019_Trentingrana__2018-12-12__P1b_313_fetta.bmp,Struttura della Pasta,"Pasta con frattura non regolare, stirata al centro con microocchiatura diffusa.","La pasta del formaggio presenta frattura non regolare, stirata al centro con microocchiatura diffusa."
data/images_flat/2018-2019_Trentingrana__2018-12-12__P1b_313_fetta.bmp,Struttura della Pasta,Pasta con microocchiatura diffusa nella zona centrale e altri occhi in periferia.,La pasta del formaggio presenta microocchiatura diffusa nella zona centrale e altri occhi in periferia.
data/images_flat/2018-2019_Trentingrana__2018-12-12__P1b_313_fetta.bmp,Struttura della Pasta,"Pasta con frattura irregolare, occhiatura fine e a tratti diffusa, grana grossolana.","La pasta del formaggio presenta frattura irregolare, occhiatura fine e a tratti diffusa, grana grossolana."
data/images_flat/2018-2019_Trentingrana__2018-12-12__P1b_313_fetta.bmp,Struttura della Pasta,"Pasta con occhiatura piccola e diffusa, bella grana e fessura pronunciata.","La pasta del formaggio presenta occhiatura piccola e diffusa, bella grana e fessura pronunciata."
data/images_flat/2018-2019_Trentingrana__2018-12-12__P1b_313_fetta.bmp,Struttura della Pasta,Pasta con taglio irregolare e leggermente stirata al centro.,La pasta del formaggio presenta taglio irregolare e leggermente stirata al centro.
data/images_flat/2018-2019_Trentingrana__2018-12-12__P2a_323_grana.bmp,Struttura della Pasta,Pasta con qualche piccola occhiatura nell'area centrale stirata.,La pasta del formaggio presenta qualche piccola occhiatura nell'area centrale stirata.
data/images_flat/2018-2019_Trentingrana__2018-12-12__P2a_323_grana.bmp,Struttura della Pasta,"Pasta con microocchiatura centrale non fitta, frattura centrale radiale e piccoli cristalli visibili.","La pasta del formaggio presenta microocchiatura centrale non fitta, frattura centrale radiale e piccoli cristalli visibili."
data/images_flat/2018-2019_Trentingrana__2018-12-12__P2a_323_grana.bmp,Struttura della Pasta,"Pasta con fascia di microocchiatura e occhiatura grossetta, frattura buona, struttura abbastanza omogenea e non fine.","La pasta del formaggio presenta fascia di microocchiatura e occhiatura grossetta, frattura buona, struttura abbastanza omogenea e non fine."
data/images_flat/2018-2019_Trentingrana__2018-12-12__P2a_323_grana.bmp,Struttura della Pasta,Pasta con occhiatura di media dimensione e struttura non omogenea.,La pasta del formaggio presenta occhiatura di media dimensione e struttura non omogenea.
data/images_flat/2018-2019_Trentingrana__2018-12-12__P2a_323_grana.bmp,Struttura della Pasta,"Pasta con frattura regolare, tendente alla stiratura, e occhiature in zona centrale.","La pasta del formaggio presenta frattura regolare, tendente alla stiratura, e occhiature in zona centrale."
data/images_flat/2018-2019_Trentingrana__2018-12-12__P2a_323_grana.bmp,Struttura della Pasta,Pasta con una fascia caratterizzata da occhiatura non micro e frattura regolare.,La pasta del formaggio presenta una fascia caratterizzata da occhiatura non micro e frattura regolare.
data/images_flat/2018-2019_Trentingrana__2018-12-12__P2a_323_grana.bmp,Struttura della Pasta,"Pasta con frattura abbastanza bella, qualche occhiatura di media dimensione e bella grana.","La pasta del formaggio presenta frattura abbastanza bella, qualche occhiatura di media dimensione e bella grana."
data/images_flat/2018-2019_Trentingrana__2018-12-12__P2a_323_grana.bmp,Struttura della Pasta,Pasta con occhiatura grossolana e struttura presente.,La pasta del formaggio presenta occhiatura grossolana e struttura presente.
data/images_flat/2018-2019_Trentingrana__2018-12-12__P2a_323_grana.bmp,Struttura della Pasta,Pasta irregolare e spugnosa al centro.,La pasta del formaggio è irregolare e spugnosa al centro.
data/images_flat/2018-2019_Trentingrana__2018-12-12__P1a_313_fetta.bmp,Struttura della Pasta,"Pasta con frattura irregolare, microocchiatura, più grossolana all'esterno e fine al centro con grande stiratura.","La pasta del formaggio presenta frattura irregolare, microocchiatura, più grossolana all'esterno e fine al centro con grande stiratura."
data/images_flat/2018-2019_Trentingrana__2018-12-12__P1a_313_fetta.bmp,Struttura della Pasta,"Pasta con grana leggermente grossolana, frattura irregolare con gobbe e avvallamenti, microocchiatura diffusa in una zona, qualche occhiatura più grande e piccoli cristalli.","La pasta del formaggio presenta grana leggermente grossolana, frattura irregolare con gobbe e avvallamenti, microocchiatura diffusa in una zona, qualche occhiatura più grande e piccoli cristalli."
data/images_flat/2018-2019_Trentingrana__2018-12-12__P1a_313_fetta.bmp,Struttura della Pasta,"Pasta con microocchiatura centrale estesa, struttura granulosa omogenea nel resto e frattura irregolare.","La pasta del formaggio presenta microocchiatura centrale estesa, struttura granulosa omogenea nel resto e frattura irregolare."
data/images_flat/2018-2019_Trentingrana__2018-12-12__P1a_313_fetta.bmp,Struttura della Pasta,Pasta spugnosa con striature.,La pasta del formaggio è spugnosa con striature.
data/images_flat/2018-2019_Trentingrana__2018-12-12__P1a_313_fetta.bmp,Struttura della Pasta,"Pasta con frattura irregolare, struttura non omogenea e poco microocchiatura.","La pasta del formaggio presenta frattura irregolare, struttura non omogenea e poco microocchiatura."
data/images_flat/2018-2019_Trentingrana__2018-12-12__P1a_313_fetta.bmp,Struttura della Pasta,"Pasta con frattura non regolare, stirata al centro con microocchiatura diffusa.","La pasta del formaggio presenta frattura non regolare, stirata al centro con microocchiatura diffusa."
data/images_flat/2018-2019_Trentingrana__2018-12-12__P1a_313_fetta.bmp,Struttura della Pasta,Pasta con microocchiatura diffusa nella zona centrale e altri occhi in periferia.,La pasta del formaggio presenta microocchiatura diffusa nella zona centrale e altri occhi in periferia.
data/images_flat/2018-2019_Trentingrana__2018-12-12__P1a_313_fetta.bmp,Struttura della Pasta,"Pasta con frattura irregolare, occhiatura fine e a tratti diffusa, grana grossolana.","La pasta del formaggio presenta frattura irregolare, occhiatura fine e a tratti diffusa, grana grossolana."
data/images_flat/2018-2019_Trentingrana__2018-12-12__P1a_313_fetta.bmp,Struttura della Pasta,"Pasta con occhiatura piccola e diffusa, bella grana e fessura pronunciata.","La pasta del formaggio presenta occhiatura piccola e diffusa, bella grana e fessura pronunciata."
data/images_flat/2018-2019_Trentingrana__2018-12-12__P1a_313_fetta.bmp,Struttura della Pasta,Pasta con taglio irregolare e leggermente stirata al centro.,La pasta del formaggio presenta taglio irregolare e leggermente stirata al centro.
data/images_flat/2018-2019_Trentingrana__2018-12-12__P2b_323_grana.bmp,Struttura della Pasta,Pasta con qualche piccola occhiatura nell'area centrale stirata.,La pasta del formaggio presenta qualche piccola occhiatura nell'area centrale stirata.
data/images_flat/2018-2019_Trentingrana__2018-12-12__P2b_323_grana.bmp,Struttura della Pasta,"Pasta con microocchiatura centrale non fitta, frattura centrale radiale e piccoli cristalli visibili.","La pasta del formaggio presenta microocchiatura centrale non fitta, frattura centrale radiale e piccoli cristalli visibili."
data/images_flat/2018-2019_Trentingrana__2018-12-12__P2b_323_grana.bmp,Struttura della Pasta,"Pasta con fascia di microocchiatura e occhiatura grossetta, frattura buona, struttura abbastanza omogenea e non fine.","La pasta del formaggio presenta fascia di microocchiatura e occhiatura grossetta, frattura buona, struttura abbastanza omogenea e non fine."
data/images_flat/2018-2019_Trentingrana__2018-12-12__P2b_323_grana.bmp,Struttura della Pasta,Pasta con occhiatura di media dimensione e struttura non omogenea.,La pasta del formaggio presenta occhiatura di media dimensione e struttura non omogenea.
data/images_flat/2018-2019_Trentingrana__2018-12-12__P2b_323_grana.bmp,Struttura della Pasta,"Pasta con frattura regolare, tendente alla stiratura, e occhiature in zona centrale.","La pasta del formaggio presenta frattura regolare, tendente alla stiratura, e occhiature in zona centrale."
data/images_flat/2018-2019_Trentingrana__2018-12-12__P2b_323_grana.bmp,Struttura della Pasta,Pasta con una fascia caratterizzata da occhiatura non micro e frattura regolare.,La pasta del formaggio presenta una fascia caratterizzata da occhiatura non micro e frattura regolare.
data/images_flat/2018-2019_Trentingrana__2018-12-12__P2b_323_grana.bmp,Struttura della Pasta,"Pasta con frattura abbastanza bella, qualche occhiatura di media dimensione e bella grana.","La pasta del formaggio presenta frattura abbastanza bella, qualche occhiatura di media dimensione e bella grana."
data/images_flat/2018-2019_Trentingrana__2018-12-12__P2b_323_grana.bmp,Struttura della Pasta,Pasta con occhiatura grossolana e struttura presente.,La pasta del formaggio presenta occhiatura grossolana e struttura presente.
data/images_flat/2018-2019_Trentingrana__2018-12-12__P2b_323_grana.bmp,Struttura della Pasta,Pasta irregolare e spugnosa al centro.,La pasta del formaggio è irregolare e spugnosa al centro.
data/images_flat/2018-2019_Trentingrana__2018-12-12__P3a_330_grana.bmp,Struttura della Pasta,"Pasta con leggera microocchiatura, frattura quasi regolare e grana regolare verso l'esterno; al centro tende alla stiratura con andamento ondulato.","La pasta del formaggio presenta leggera microocchiatura, frattura quasi regolare e grana regolare verso l'esterno; al centro tende alla stiratura con andamento ondulato."
data/images_flat/2018-2019_Trentingrana__2018-12-12__P3a_330_grana.bmp,Struttura della Pasta,"Pasta con zona sottostante a struttura fitta, microocchiatura diffusa e striature al centro.","La pasta del formaggio presenta zona sottostante a struttura fitta, microocchiatura diffusa e striature al centro."
data/images_flat/2018-2019_Trentingrana__2018-12-12__P3a_330_grana.bmp,Struttura della Pasta,Pasta con microocchiatura fine al centro e leggere striature centrali che rendono la grana disomogenea; grana ben presente nel resto della pasta.,La pasta del formaggio presenta microocchiatura fine al centro e leggere striature centrali che rendono la grana disomogenea; grana ben presente nel resto della pasta.
data/images_flat/2018-2019_Trentingrana__2018-12-12__P3a_330_grana.bmp,Struttura della Pasta,Pasta stirata e spugnosa.,La pasta del formaggio è stirata e spugnosa.
data/images_flat/2018-2019_Trentingrana__2018-12-12__P3a_330_grana.bmp,Struttura della Pasta,Pasta con un paio di spacchi e qualche microocchiatura.,La pasta del formaggio presenta un paio di spacchi e qualche microocchiatura.
data/images_flat/2018-2019_Trentingrana__2018-12-12__P3a_330_grana.bmp,Struttura della Pasta,"Pasta con frattura regolare, leggermente stirata al centro.","La pasta del formaggio presenta frattura regolare, leggermente stirata al centro."
data/images_flat/2018-2019_Trentingrana__2018-12-12__P3a_330_grana.bmp,Struttura della Pasta,Pasta con microocchiatura soprattutto centrale.,La pasta del formaggio presenta microocchiatura soprattutto centrale.
data/images_flat/2018-2019_Trentingrana__2018-12-12__P3a_330_grana.bmp,Struttura della Pasta,"Pasta con occhiatura fine distribuita e bella frattura, ma grana non molto profilata.","La pasta del formaggio presenta occhiatura fine distribuita e bella frattura, ma grana non molto profilata."
data/images_flat/2018-2019_Trentingrana__2018-12-12__P3a_330_grana.bmp,Struttura della Pasta,Pasta stirata al centro con occhiatura centrale e grana presente su ampia superficie.,La pasta del formaggio è stirata al centro con occhiatura centrale e grana presente su ampia superficie.
data/images_flat/2018-2019_Trentingrana__2018-12-12__P3b_330_grana.bmp,Struttura della Pasta,"Pasta con leggera microocchiatura, frattura quasi regolare e grana regolare verso l'esterno; al centro tende alla stiratura con andamento ondulato.","La pasta del formaggio presenta leggera microocchiatura, frattura quasi regolare e grana regolare verso l'esterno; al centro tende alla stiratura con andamento ondulato."
data/images_flat/2018-2019_Trentingrana__2018-12-12__P3b_330_grana.bmp,Struttura della Pasta,"Pasta con zona sottostante a struttura fitta, microocchiatura diffusa e striature al centro.","La pasta del formaggio presenta zona sottostante a struttura fitta, microocchiatura diffusa e striature al centro."
