image_path,attribute,caption,caption_sentence
data/images_flat/2018-2019_Trentingrana__2019-01-16__P4b_319_grana.bmp,Sapore,Sapore leggermente amaro e salato.,Il formaggio ha un sapore leggermente amaro e salato.
data/images_flat/2018-2019_Trentingrana__2019-01-16__P4b_319_grana.bmp,Sapore,Sapore leggermente salato.,Il formaggio ha un sapore leggermente salato.
data/images_flat/2018-2019_Trentingrana__2019-01-16__P4b_319_grana.bmp,Sapore,Sapore dolce con poco sale.,Il formaggio ha un sapore dolce con poco sale.
data/images_flat/2018-2019_Trentingrana__2019-01-16__P4b_319_grana.bmp,Sapore,Sapore piccante e pieno con buona persistenza al palato.,Il formaggio ha un sapore piccante e pieno con buona persistenza al palato.
data/images_flat/2018-2019_Trentingrana__2019-01-16__P4b_319_grana.bmp,Sapore,Sapore umami con leggero amaro finale.,Il formaggio ha un sapore umami con leggero amaro finale.
data/images_flat/2018-2019_Trentingrana__2019-01-16__P4b_319_grana.bmp,Sapore,Sapore piccante.,Il formaggio ha un sapore piccante.
data/images_flat/2018-2019_Trentingrana__2019-01-16__P4b_319_grana.bmp,Sapore,Sapore con buon equilibrio di sale.,Il formaggio ha un sapore con buon equilibrio di sale.
data/images_flat/2018-2019_Trentingrana__2019-01-16__P4b_319_grana.bmp,Sapore,Sapore acido.,Il formaggio ha un sapore acido.
data/images_flat/2018-2019_Trentingrana__2019-01-16__P3b_316_fetta.bmp,Sapore,Sapore dolce sapido con buon umami e piccantezza contenuta.,Il formaggio ha un sapore dolce sapido con buon umami e piccantezza contenuta.
data/images_flat/2018-2019_Trentingrana__2019-01-16__P3b_316_fetta.bmp,Sapore,Sapore equilibrato con nota acida iniziale.,Il formaggio ha un sapore equilibrato con nota acida iniziale.
data/images_flat/2018-2019_Trentingrana__2019-01-16__P3b_316_fetta.bmp,Sapore,Sapore umami accentuato e leggermente piccante.,Il formaggio ha un sapore umami accentuato e leggermente piccante.
data/images_flat/2018-2019_Trentingrana__2019-01-16__P3b_316_fetta.bmp,Sapore,Sapore dolce.,Il formaggio ha un sapore dolce.
data/images_flat/2018-2019_Trentingrana__2019-01-16__P3b_316_fetta.bmp,Sapore,"Sapore non dolce, non amaro, con poco umami.","Il formaggio ha un sapore non dolce, non amaro, con poco umami."
data/images_flat/2018-2019_Trentingrana__2019-01-16__P3b_316_fetta.bmp,Sapore,"Sapore leggermente acido all'inizio, dolciastro nel mezzo, con una punta di amaro nel finale.","Il formaggio ha un sapore leggermente acido all'inizio, dolciastro nel mezzo, con una punta di amaro nel finale."
data/images_flat/2018-2019_Trentingrana__2019-01-16__P3b_316_fetta.bmp,Sapore,Sapore piccante.,Il formaggio ha un sapore piccante.
data/images_flat/2018-2019_Trentingrana__2019-01-16__P3b_316_fetta.bmp,Sapore,Sapore piccante.,Il formaggio ha un sapore piccante.
data/images_flat/2018-2019_Trentingrana__2019-01-16__P3b_316_fetta.bmp,Sapore,Sapore piccante e salato.,Il formaggio ha un sapore piccante e salato.
data/images_flat/2018-2019_Trentingrana__2019-01-16__P3a_316_fetta.bmp,Sapore,Sapore dolce sapido con buon umami e piccantezza contenuta.,Il formaggio ha un sapore dolce sapido con buon umami e piccantezza contenuta.
data/images_flat/2018-2019_Trentingrana__2019-01-16__P3a_316_fetta.bmp,Sapore,Sapore equilibrato con nota acida iniziale.,Il formaggio ha un sapore equilibrato con nota acida iniziale.
data/images_flat/2018-2019_Trentingrana__2019-01-16__P3a_316_fetta.bmp,Sapore,Sapore umami accentuato e leggermente piccante.,Il formaggio ha un sapore umami accentuato e leggermente piccante.
data/images_flat/2018-2019_Trentingrana__2019-01-16__P3a_316_fetta.bmp,Sapore,Sapore dolce.,Il formaggio ha un sapore dolce.
data/images_flat/2018-2019_Trentingrana__2019-01-16__P3a_316_fetta.bmp,Sapore,"Sapore non dolce, non amaro, con poco umami.","Il formaggio ha un sapore non dolce, non amaro, con poco umami."
data/images_flat/2018-2019_Trentingrana__2019-01-16__P3a_316_fetta.bmp,Sapore,"Sapore leggermente acido all'inizio, dolciastro nel mezzo, con una punta di amaro nel finale.","Il formaggio ha un sapore leggermente acido all'inizio, dolciastro nel mezzo, con una punta di amaro nel finale."
data/images_flat/2018-2019_Trentingrana__2019-01-16__P3a_316_fetta.bmp,Sapore,Sapore piccante.,Il formaggio ha un sapore piccante.
data/images_flat/2018-2019_Trentingrana__2019-01-16__P3a_316_fetta.bmp,Sapore,Sapore piccante.,Il formaggio ha un sapore piccante.
data/images_flat/2018-2019_Trentingrana__2019-01-16__P3a_316_fetta.bmp,Sapore,Sapore piccante e salato.,Il formaggio ha un sapore piccante e salato.
data/images_flat/2018-2019_Trentingrana__2019-01-16__P4a_319_grana.bmp,Sapore,"Sapore con sapidità contenuta, umami marcato, poco piccante e poco equilibrato.","Il formaggio ha un sapore con sapidità contenuta, umami marcato, poco piccante e poco equilibrato."
data/images_flat/2018-2019_Trentingrana__2019-01-16__P4a_319_grana.bmp,Sapore,Sapore equilibrato con leggera nota piccante.,Il formaggio ha un sapore equilibrato con leggera nota piccante.
data/images_flat/2018-2019_Trentingrana__2019-01-16__P4a_319_grana.bmp,Sapore,Sapore in equilibrio con leggera punta di amaro nel finale.,Il formaggio ha un sapore in equilibrio con leggera punta di amaro nel finale.
data/images_flat/2018-2019_Trentingrana__2019-01-16__P4a_319_grana.bmp,Sapore,Sapore leggermente amaro e salato.,Il formaggio ha un sapore leggermente amaro e salato.
data/images_flat/2018-2019_Trentingrana__2019-01-16__P4a_319_grana.bmp,Sapore,Sapore leggermente salato.,Il formaggio ha un sapore leggermente salato.
data/images_flat/2018-2019_Trentingrana__2019-01-16__P4a_319_grana.bmp,Sapore,Sapore dolce con poco sale.,Il formaggio ha un sapore dolce con poco sale.
data/images_flat/2018-2019_Trentingrana__2019-01-16__P4a_319_grana.bmp,Sapore,Sapore piccante e pieno con buona persistenza al palato.,Il formaggio ha un sapore piccante e pieno con buona persistenza al palato.
data/images_flat/2018-2019_Trentingrana__2019-01-16__P4a_319_grana.bmp,Sapore,Sapore umami con leggero amaro finale.,Il formaggio ha un sapore umami con leggero amaro finale.
data/images_flat/2018-2019_Trentingrana__2019-01-16__P4a_319_grana.bmp,Sapore,Sapore piccante.,Il formaggio ha un sapore piccante.
data/images_flat/2018-2019_Trentingrana__2019-01-16__P4a_319_grana.bmp,Sapore,Sapore con buon equilibrio di sale.,Il formaggio ha un sapore con buon equilibrio di sale.
data/images_flat/2018-2019_Trentingrana__2019-01-16__P4a_319_grana.bmp,Sapore,Sapore acido.,Il formaggio ha un sapore acido.
data/images_flat/2018-2019_Trentingrana__2019-01-16__P6a_338_grana.bmp,Sapore,"Sapore umami marcato, poco equilibrato.","Il formaggio ha un sapore umami marcato, poco equilibrato."
data/images_flat/2018-2019_Trentingrana__2019-01-16__P6a_338_grana.bmp,Sapore,Sapore equilibrato.,Il formaggio ha un sapore equilibrato.
data/images_flat/2018-2019_Trentingrana__2019-01-16__P6a_338_grana.bmp,Sapore,Sapore poco accentuato e blando.,Il formaggio ha un sapore poco accentuato e blando.
data/images_flat/2018-2019_Trentingrana__2019-01-16__P6a_338_grana.bmp,Sapore,Sapore leggermente salato.,Il formaggio ha un sapore leggermente salato.
data/images_flat/2018-2019_Trentingrana__2019-01-16__P6a_338_grana.bmp,Sapore,Sapore pungente e amaro.,Il formaggio ha un sapore pungente e amaro.
data/images_flat/2018-2019_Trentingrana__2019-01-16__P6a_338_grana.bmp,Sapore,Sapore di panna.,Il formaggio ha un sapore di panna.
data/images_flat/2018-2019_Trentingrana__2019-01-16__P6a_338_grana.bmp,Sapore,"Sapore dolce, leggermente piccante e umami.","Il formaggio ha un sapore dolce, leggermente piccante e umami."
data/images_flat/2018-2019_Trentingrana__2019-01-16__P2b_313_grana.bmp,Sapore,"Sapore con sapidità bassa, dolcezza elevata, piccantezza bassa, umami basso e nel complesso scarico.","Il formaggio ha un sapore con sapidità bassa, dolcezza elevata, piccantezza bassa, umami basso e nel complesso scarico."
data/images_flat/2018-2019_Trentingrana__2019-01-16__P2b_313_grana.bmp,Sapore,Sapore poco acido con leggermente piccante.,Il formaggio ha un sapore poco acido con leggermente piccante.
data/images_flat/2018-2019_Trentingrana__2019-01-16__P2b_313_grana.bmp,Sapore,Sapore equilibrato con leggera piccantezza.,Il formaggio ha un sapore equilibrato con leggera piccantezza.
data/images_flat/2018-2019_Trentingrana__2019-01-16__P2b_313_grana.bmp,Sapore,Sapore leggermente salato.,Il formaggio ha un sapore leggermente salato.
data/images_flat/2018-2019_Trentingrana__2019-01-16__P2b_313_grana.bmp,Sapore,Sapore leggermente salato.,Il formaggio ha un sapore leggermente salato.
data/images_flat/2018-2019_Trentingrana__2019-01-16__P2b_313_grana.bmp,Sapore,Sapore equilibrato e poco salato.,Il formaggio ha un sapore equilibrato e poco salato.
data/images_flat/2018-2019_Trentingrana__2019-01-16__P2b_313_grana.bmp,Sapore,Sapore equilibrato con note dolci.,Il formaggio ha un sapore equilibrato con note dolci.
data/images_flat/2018-2019_Trentingrana__2019-01-16__P2b_313_grana.bmp,Sapore,Sapore poco salato.,Il formaggio ha un sapore poco salato.
data/images_flat/2018-2019_Trentingrana__2019-01-16__P2b_313_grana.bmp,Sapore,Sapore dolce che pizzica leggermente.,Il formaggio ha un sapore dolce che pizzica leggermente.
data/images_flat/2018-2019_Trentingrana__2019-01-16__P2b_313_grana.bmp,Sapore,Sapore scarno di sale.,Il formaggio ha un sapore scarno di sale.
data/images_flat/2018-2019_Trentingrana__2019-01-16__P2b_313_grana.bmp,Sapore,"Sapore umami, leggermente piccante e leggermente acido.","Il formaggio ha un sapore umami, leggermente piccante e leggermente acido."
data/images_flat/2018-2019_Trentingrana__2019-01-16__P5b_330_fetta.bmp,Sapore,"Sapore dolce con scarsa sapidità, scarsa piccantezza e basso umami.","Il formaggio ha un sapore dolce con scarsa sapidità, scarsa piccantezza e basso umami."
data/images_flat/2018-2019_Trentingrana__2019-01-16__P5b_330_fetta.bmp,Sapore,Sapore equilibrato con leggera piccantezza.,Il formaggio ha un sapore equilibrato con leggera piccantezza.
data/images_flat/2018-2019_Trentingrana__2019-01-16__P5b_330_fetta.bmp,Sapore,"Sapore acido e piccante, con salato e umami nella norma.","Il formaggio ha un sapore acido e piccante, con salato e umami nella norma."
data/images_flat/2018-2019_Trentingrana__2019-01-16__P5b_330_fetta.bmp,Sapore,Sapore salato.,Il formaggio ha un sapore salato.
data/images_flat/2018-2019_Trentingrana__2019-01-16__P5b_330_fetta.bmp,Sapore,Sapore salato e leggermente piccante.,Il formaggio ha un sapore salato e leggermente piccante.
data/images_flat/2018-2019_Trentingrana__2019-01-16__P5b_330_fetta.bmp,Sapore,"Sapore non dolce, essenziale e equilibrato, con poco umami.","Il formaggio ha un sapore non dolce, essenziale e equilibrato, con poco umami."
data/images_flat/2018-2019_Trentingrana__2019-01-16__P5b_330_fetta.bmp,Sapore,Sapore con leggera prevalenza di salato e acido.,Il formaggio ha un sapore con leggera prevalenza di salato e acido.
data/images_flat/2018-2019_Trentingrana__2019-01-16__P5b_330_fetta.bmp,Sapore,"Sapore non equilibrato, salato e piccante.","Il formaggio ha un sapore non equilibrato, salato e piccante."
data/images_flat/2018-2019_Trentingrana__2019-01-16__P5b_330_fetta.bmp,Sapore,Sapore di panna e burro.,Il formaggio ha un sapore di panna e burro.
data/images_flat/2018-2019_Trentingrana__2019-01-16__P5b_330_fetta.bmp,Sapore,"Sapore acido, umami e leggermente piccante.","Il formaggio ha un sapore acido, umami e leggermente piccante."
data/images_flat/2018-2019_Trentingrana__2019-01-16__P1b_306_grana.bmp,Sapore,"Sapore con sapidità media, piccantezza marcata e buon umami.","Il formaggio ha un sapore con sapidità media, piccantezza marcata e buon umami."
data/images_flat/2018-2019_Trentingrana__2019-01-16__P1b_306_grana.bmp,Sapore,Sapore equilibrato.,Il formaggio ha un sapore equilibrato.
data/images_flat/2018-2019_Trentingrana__2019-01-16__P1b_306_grana.bmp,Sapore,"Sapore saporito e salato con umami adeguato, piccantezza praticamente assente.","Il formaggio ha un sapore saporito e salato con umami adeguato, piccantezza praticamente assente."
data/images_flat/2018-2019_Trentingrana__2019-01-16__P1b_306_grana.bmp,Sapore,Sapore salato.,Il formaggio ha un sapore salato.
data/images_flat/2018-2019_Trentingrana__2019-01-16__P1b_306_grana.bmp,Sapore,"Sapore non dolce, equilibrato, senza umami.","Il formaggio ha un sapore non dolce, equilibrato, senza umami."
data/images_flat/2018-2019_Trentingrana__2019-01-16__P1b_306_grana.bmp,Sapore,Sapore leggermente prevalente salato e umami.,Il formaggio ha un sapore leggermente prevalente salato e umami.
data/images_flat/2018-2019_Trentingrana__2019-01-16__P1b_306_grana.bmp,Sapore,Sapore molto amaro.,Il formaggio ha un sapore molto amaro.
data/images_flat/2018-2019_Trentingrana__2019-01-16__P1b_306_grana.bmp,Sapore,Sapore ben equilibrato con sentore di formaggio cotto.,Il formaggio ha un sapore ben equilibrato con sentore di formaggio cotto.
data/images_flat/2018-2019_Trentingrana__2019-01-16__P1b_306_grana.bmp,Sapore,Sapore dolce.,Il formaggio ha un sapore dolce.
data/images_flat/2018-2019_Trentingrana__2019-01-16__P2a_313_grana.bmp,Sapore,"Sapore con sapidità bassa, dolcezza elevata, piccantezza bassa, umami basso e nel complesso scarico.","Il formaggio ha un sapore con sapidità bassa, dolcezza elevata, piccantezza bassa, umami basso e nel complesso scarico."
data/images_flat/2018-2019_Trentingrana__2019-01-16__P2a_313_grana.bmp,Sapore,Sapore poco acido con leggermente piccante.,Il formaggio ha un sapore poco acido con leggermente piccante.
data/images_flat/2018-2019_Trentingrana__2019-01-16__P2a_313_grana.bmp,Sapore,Sapore equilibrato con leggera piccantezza.,Il formaggio ha un sapore equilibrato con leggera piccantezza.
data/images_flat/2018-2019_Trentingrana__2019-01-16__P2a_313_grana.bmp,Sapore,Sapore leggermente salato.,Il formaggio ha un sapore leggermente salato.
data/images_flat/2018-2019_Trentingrana__2019-01-16__P2a_313_grana.bmp,Sapore,Sapore leggermente salato.,Il formaggio ha un sapore leggermente salato.
data/images_flat/2018-2019_Trentingrana__2019-01-16__P2a_313_grana.bmp,Sapore,Sapore equilibrato e poco salato.,Il formaggio ha un sapore equilibrato e poco salato.
data/images_flat/2018-2019_Trentingrana__2019-01-16__P2a_313_grana.bmp,Sapore,Sapore equilibrato con note dolci.,Il formaggio ha un sapore equilibrato con note dolci.
data/images_flat/2018-2019_Trentingrana__2019-01-16__P2a_313_grana.bmp,Sapore,Sapore poco salato.,Il formaggio ha un sapore poco salato.
data/images_flat/2018-2019_Trentingrana__2019-01-16__P2a_313_grana.bmp,Sapore,Sapore dolce che pizzica leggermente.,Il formaggio ha un sapore dolce che pizzica leggermente.
data/images_flat/2018-2019_Trentingrana__2019-01-16__P2a_313_grana.bmp,Sapore,Sapore scarno di sale.,Il formaggio ha un sapore scarno di sale.
data/images_flat/2018-2019_Trentingrana__2019-01-16__P2a_313_grana.bmp,Sapore,"Sapore umami, leggermente piccante e leggermente acido.","Il formaggio ha un sapore umami, leggermente piccante e leggermente acido."
data/images_flat/2018-2019_Trentingrana__2019-01-16__P1a_306_grana.bmp,Sapore,"Sapore con sapidità media, piccantezza marcata e buon umami.","Il formaggio ha un sapore con sapidità media, piccantezza marcata e buon umami."
data/images_flat/2018-2019_Trentingrana__2019-01-16__P1a_306_grana.bmp,Sapore,Sapore equilibrato.,Il formaggio ha un sapore equilibrato.
data/images_flat/2018-2019_Trentingrana__2019-01-16__P1a_306_grana.bmp,Sapore,"Sapore saporito e salato con umami adeguato, piccantezza praticamente assente.","Il formaggio ha un sapore saporito e salato con umami adeguato, piccantezza praticamente assente."
data/images_flat/2018-2019_Trentingrana__2019-01-16__P1a_306_grana.bmp,Sapore,Sapore salato.,Il formaggio ha un sapore salato.
data/images_flat/2018-2019_Trentingrana__2019-01-16__P1a_306_grana.bmp,Sapore,"Sapore non dolce, equilibrato, senza umami.","Il formaggio ha un sapore non dolce, equilibrato, senza umami."
data/images_flat/2018-2019_Trentingrana__2019-01-16__P1a_306_grana.bmp,Sapore,Sapore leggermente prevalente salato e umami.,Il formaggio ha un sapore leggermente prevalente salato e umami.
data/images_flat/2018-2019_Trentingrana__2019-01-16__P1a_306_grana.bmp,Sapore,Sapore molto amaro.,Il formaggio ha un sapore molto amaro.
data/images_flat/2018-2019_Trentingrana__2019-01-16__P1a_306_grana.bmp,Sapore,Sapore ben equilibrato con sentore di formaggio cotto.,Il formaggio ha un sapore ben equilibrato con sentore di formaggio cotto.
data/images_flat/2018-2019_Trentingrana__2019-01-16__P1a_306_grana.bmp,Sapore,Sapore dolce.,Il formaggio ha un sapore dolce.
data/images_flat/2018-2019_Trentingrana__2019-01-16__P5a_330_fetta.bmp,Sapore,"Sapore dolce con scarsa sapidità, scarsa piccantezza e basso umami.","Il formaggio ha un sapore dolce con scarsa sapidità, scarsa piccantezza e basso umami."
data/images_flat/2018-2019_Trentingrana__2019-01-16__P5a_330_fetta.bmp,Sapore,Sapore equilibrato con leggera piccantezza.,Il formaggio ha un sapore equilibrato con leggera piccantezza.
data/images_flat/2018-2019_Trentingrana__2019-01-16__P5a_330_fetta.bmp,Sapore,"Sapore acido e piccante, con salato e umami nella norma.","Il formaggio ha un sapore acido e piccante, con salato e umami nella norma."
data/images_flat/2018-2019_Trentingrana__2019-01-16__P5a_330_fetta.bmp,Sapore,Sapore salato.,Il formaggio ha un sapore salato.
data/images_flat/2018-2019_Trentingrana__2019-01-16__P5a_330_fetta.bmp,Sapore,Sapore salato e leggermente piccante.,Il formaggio ha un sapore salato e leggermente piccante.
data/images_flat/2018-2019_Trentingrana__2019-01-16__P5a_330_fetta.bmp,Sapore,"Sapore non dolce, essenziale e equilibrato, con poco umami.","Il formaggio ha un sapore non dolce, essenziale e equilibrato, con poco umami."
